race_id,stage_id,date,team_pcs_id,ranking,cutoffs_3,cutoffs_4,cutoffs_5
5032,11177,2022-04-26,2088.0,13.0,"[7.0, 18.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5032,11178,2022-04-26,2088.0,14,"[7.0, 18.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5032,11179,2022-04-26,2088.0,13,"[7.0, 18.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5032,11180,2022-04-26,2088.0,15,"[7.0, 18.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5043,11225,2017-06-10,2088.0,22,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11226,2017-06-10,2088.0,60,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11227,2017-06-10,2088.0,4,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11228,2017-06-10,2088.0,20,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11229,2017-06-10,2088.0,11,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11230,2017-06-10,2088.0,12.0,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11231,2017-06-10,2088.0,19.0,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11232,2017-06-10,2088.0,39,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5043,11233,2017-06-10,2088.0,33.0,"[5.0, 15.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.8]"
5044,11235,2018-06-09,2088.0,11,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11236,2018-06-09,2088.0,12,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11237,2018-06-09,2088.0,9,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11238,2018-06-09,2088.0,10,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11239,2018-06-09,2088.0,4.0,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11240,2018-06-09,2088.0,18,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11241,2018-06-09,2088.0,9,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5044,11242,2018-06-09,2088.0,40,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.0]"
5045,11243,2019-06-15,2088.0,32,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11244,2019-06-15,2088.0,29,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11245,2019-06-15,2088.0,14,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11246,2019-06-15,2088.0,9,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11247,2019-06-15,2088.0,8,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11248,2019-06-15,2088.0,8,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11249,2019-06-15,2088.0,6,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11250,2019-06-15,2088.0,24,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5045,11251,2019-06-15,2088.0,7.0,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5046,11252,2021-06-06,2088.0,8,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11253,2021-06-06,2088.0,10,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11254,2021-06-06,2088.0,15,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11255,2021-06-06,2088.0,16,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11256,2021-06-06,2088.0,43,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11257,2021-06-06,2088.0,1,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11258,2021-06-06,2088.0,48.0,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5046,11259,2021-06-06,2088.0,16.0,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5062,11308,2017-07-22,2088.0,4,"[5.333, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.8]"
5062,11309,2017-07-22,2088.0,1,"[5.333, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.8]"
5062,11310,2017-07-22,2088.0,4,"[5.333, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.8]"
5062,11311,2017-07-22,2088.0,5.0,"[5.333, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.8]"
5062,11312,2017-07-22,2088.0,3.0,"[5.333, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 22.8]"
5063,11313,2018-07-28,2088.0,19,"[6.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.8]"
5063,11314,2018-07-28,2088.0,1,"[6.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.8]"
5063,11315,2018-07-28,2088.0,8,"[6.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.8]"
5063,11316,2018-07-28,2088.0,22,"[6.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.8]"
5063,11317,2018-07-28,2088.0,1.0,"[6.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.8]"
5064,11318,2019-07-27,2088.0,7,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5064,11319,2019-07-27,2088.0,15.0,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5064,11320,2019-07-27,2088.0,5,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5064,11321,2019-07-27,2088.0,9,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5064,11322,2019-07-27,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5065,11323,2020-08-16,2088.0,1,"[6.0, 15.667]","[4.0, 10.0, 20.0]","[3.0, 7.6, 13.0, 24.0]"
5065,11324,2020-08-16,2088.0,2,"[6.0, 15.667]","[4.0, 10.0, 20.0]","[3.0, 7.6, 13.0, 24.0]"
5065,11325,2020-08-16,2088.0,3,"[6.0, 15.667]","[4.0, 10.0, 20.0]","[3.0, 7.6, 13.0, 24.0]"
5065,11326,2020-08-16,2088.0,2.0,"[6.0, 15.667]","[4.0, 10.0, 20.0]","[3.0, 7.6, 13.0, 24.0]"
5068,11333,2018-05-03,2088.0,48,"[5.0, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 11.8, 21.0]"
5068,11334,2018-05-03,2088.0,20,"[5.0, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 11.8, 21.0]"
5068,11335,2018-05-03,2088.0,29,"[5.0, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 11.8, 21.0]"
5068,11336,2018-05-03,2088.0,18,"[5.0, 14.0]","[4.0, 9.0, 18.0]","[3.0, 7.0, 11.8, 21.0]"
5085,11395,2017-01-17,2088.0,10,,,
5085,11396,2017-01-17,2088.0,16,,,
5085,11397,2017-01-17,2088.0,7,,,
5085,11398,2017-01-17,2088.0,12,,,
5085,11399,2017-01-17,2088.0,7.0,,,
5085,11400,2017-01-17,2088.0,5,,,
5086,11401,2018-01-16,2088.0,1,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5086,11402,2018-01-16,2088.0,38,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5086,11403,2018-01-16,2088.0,32,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5086,11404,2018-01-16,2088.0,28,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5086,11405,2018-01-16,2088.0,30,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5086,11406,2018-01-16,2088.0,1,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5087,11407,2019-01-15,2088.0,23,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5087,11408,2019-01-15,2088.0,2,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5087,11409,2019-01-15,2088.0,26,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5087,11410,2019-01-15,2088.0,36,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5087,11411,2019-01-15,2088.0,83,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5087,11412,2019-01-15,2088.0,32,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5088,11413,2020-01-21,2088.0,7,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5088,11414,2020-01-21,2088.0,1,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5088,11415,2020-01-21,2088.0,31,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5088,11416,2020-01-21,2088.0,1,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5088,11417,2020-01-21,2088.0,8,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5088,11418,2020-01-21,2088.0,1,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5153,11737,2017-05-24,2088.0,2,"[5.0, 16.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5153,11738,2017-05-24,2088.0,7,"[5.0, 16.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5153,11739,2017-05-24,2088.0,12,"[5.0, 16.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5153,11740,2017-05-24,2088.0,8,"[5.0, 16.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5153,11741,2017-05-24,2088.0,1,"[5.0, 16.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5154,11742,2018-05-23,2088.0,1,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5154,11743,2018-05-23,2088.0,1,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5154,11744,2018-05-23,2088.0,4,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5154,11745,2018-05-23,2088.0,1,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5154,11746,2018-05-23,2088.0,8,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5155,11747,2019-06-12,2088.0,28,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 25.0]"
5155,11748,2019-06-12,2088.0,25,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 25.0]"
5155,11749,2019-06-12,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 25.0]"
5155,11750,2019-06-12,2088.0,1.0,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 25.0]"
5155,11751,2019-06-12,2088.0,30,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 25.0]"
5156,11752,2021-06-09,2088.0,5,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5156,11753,2021-06-09,2088.0,5,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5156,11754,2021-06-09,2088.0,1,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5156,11755,2021-06-09,2088.0,1,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5156,11756,2021-06-09,2088.0,9,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 28.0]"
5160,11774,2017-09-03,2088.0,8,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11775,2017-09-03,2088.0,9,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11776,2017-09-03,2088.0,10,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11777,2017-09-03,2088.0,8,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11778,2017-09-03,2088.0,49,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11779,2017-09-03,2088.0,7,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11780,2017-09-03,2088.0,8,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5160,11781,2017-09-03,2088.0,28,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 24.0]"
5161,11782,2018-09-02,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11783,2018-09-02,2088.0,25.0,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11784,2018-09-02,2088.0,5,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11785,2018-09-02,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11787,2018-09-02,2088.0,38,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11788,2018-09-02,2088.0,47,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5161,11789,2018-09-02,2088.0,3,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 8.0, 13.0, 24.0]"
5186,11927,2019-08-21,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.8, 13.0, 24.6]"
5186,11928,2019-08-21,2088.0,6,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.8, 13.0, 24.6]"
5186,11929,2019-08-21,2088.0,7,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.8, 13.0, 24.6]"
5186,11930,2019-08-21,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.8, 13.0, 24.6]"
5186,11931,2019-08-21,2088.0,3,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.8, 13.0, 24.6]"
5187,11932,2021-08-10,2088.0,8,"[6.667, 17.333]","[5.0, 10.0, 24.0]","[4.0, 8.0, 14.0, 28.0]"
5187,11933,2021-08-10,2088.0,8,"[6.667, 17.333]","[5.0, 10.0, 24.0]","[4.0, 8.0, 14.0, 28.0]"
5187,11934,2021-08-10,2088.0,2.0,"[6.667, 17.333]","[5.0, 10.0, 24.0]","[4.0, 8.0, 14.0, 28.0]"
5187,11935,2021-08-10,2088.0,18,"[6.667, 17.333]","[5.0, 10.0, 24.0]","[4.0, 8.0, 14.0, 28.0]"
5187,11936,2021-08-10,2088.0,37,"[6.667, 17.333]","[5.0, 10.0, 24.0]","[4.0, 8.0, 14.0, 28.0]"
5201,11974,2018-10-16,2088.0,9,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5201,11975,2018-10-16,2088.0,4,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5201,11976,2018-10-16,2088.0,7,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5201,11977,2018-10-16,2088.0,32,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5201,11978,2018-10-16,2088.0,5,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5201,11979,2018-10-16,2088.0,9,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5202,11980,2019-10-17,2088.0,24,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5202,11981,2019-10-17,2088.0,19,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5202,11982,2019-10-17,2088.0,17,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5202,11983,2019-10-17,2088.0,7,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5202,11984,2019-10-17,2088.0,10,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5202,11985,2019-10-17,2088.0,27,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5229,12112,2017-05-17,2088.0,2,"[7.0, 16.667]","[4.0, 9.0, 19.25]","[4.0, 7.0, 14.0, 24.0]"
5229,12113,2017-05-17,2088.0,11,"[7.0, 16.667]","[4.0, 9.0, 19.25]","[4.0, 7.0, 14.0, 24.0]"
5229,12114,2017-05-17,2088.0,2,"[7.0, 16.667]","[4.0, 9.0, 19.25]","[4.0, 7.0, 14.0, 24.0]"
5229,12115,2017-05-17,2088.0,5,"[7.0, 16.667]","[4.0, 9.0, 19.25]","[4.0, 7.0, 14.0, 24.0]"
5229,12116,2017-05-17,2088.0,3,"[7.0, 16.667]","[4.0, 9.0, 19.25]","[4.0, 7.0, 14.0, 24.0]"
5231,12122,2019-05-28,2088.0,4,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5231,12123,2019-05-28,2088.0,12,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5231,12124,2019-05-28,2088.0,11,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5231,12125,2019-05-28,2088.0,3,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5231,12126,2019-05-28,2088.0,8,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5231,12127,2019-05-28,2088.0,11.0,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 7.0, 13.0, 25.0]"
5232,12128,2021-08-19,2088.0,28,"[7.0, 18.0]","[5.0, 10.5, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5232,12129,2021-08-19,2088.0,2.0,"[7.0, 18.0]","[5.0, 10.5, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5232,12130,2021-08-19,2088.0,7.0,"[7.0, 18.0]","[5.0, 10.5, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5232,12131,2021-08-19,2088.0,5,"[7.0, 18.0]","[5.0, 10.5, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5291,12487,2019-04-16,2088.0,3.0,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5291,12488,2019-04-16,2088.0,25,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5291,12489,2019-04-16,2088.0,4,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5291,12490,2019-04-16,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5291,12491,2019-04-16,2088.0,23.0,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5291,12492,2019-04-16,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 21.0]","[3.0, 8.0, 13.0, 25.0]"
5313,12576,2019-10-08,2088.0,6.0,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.8, 24.0]"
5314,12577,2021-10-05,2088.0,5.0,"[7.0, 18.0]","[5.0, 10.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
5319,12582,2021-05-16,2088.0,6.0,"[6.0, 17.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 14.0, 27.8]"
5354,12617,2017-01-29,2088.0,4.0,"[3.667, 8.0]",,
5355,12618,2018-01-28,2088.0,18.0,"[5.0, 15.0]","[4.0, 9.0, 19.0]","[3.0, 7.0, 12.0, 23.0]"
5356,12619,2020-02-02,2088.0,5,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5362,12626,2019-02-24,2088.0,3,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5362,12627,2019-02-24,2088.0,41,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5362,12628,2019-02-24,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5362,12629,2019-02-24,2088.0,32,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5362,12630,2019-02-24,2088.0,16,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5362,12631,2019-02-24,2088.0,3,"[6.0, 16.0]","[4.0, 10.0, 20.75]","[3.0, 7.0, 13.0, 25.0]"
5363,12632,2020-02-23,2088.0,2,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5363,12633,2020-02-23,2088.0,1,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5363,12634,2020-02-23,2088.0,21,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5363,12635,2020-02-23,2088.0,5.0,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5363,12636,2020-02-23,2088.0,47,"[6.0, 15.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 12.0, 24.0]"
5364,12639,2021-02-21,2088.0,63,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12640,2021-02-21,2088.0,33,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12641,2021-02-21,2088.0,5,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12642,2021-02-21,2088.0,3,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12643,2021-02-21,2088.0,28,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12644,2021-02-21,2088.0,12,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5364,12645,2021-02-21,2088.0,1,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 27.0]"
5406,12693,2017-03-20,2088.0,5,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5406,12695,2017-03-20,2088.0,24.0,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5406,12696,2017-03-20,2088.0,55,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5406,12697,2017-03-20,2088.0,46,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5406,12698,2017-03-20,2088.0,19.0,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5406,12699,2017-03-20,2088.0,33.0,"[4.0, 10.667]","[3.0, 7.0, 14.25]","[3.0, 5.0, 9.0, 16.0]"
5407,12700,2018-03-19,2088.0,25,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12701,2018-03-19,2088.0,27,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12702,2018-03-19,2088.0,1,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12703,2018-03-19,2088.0,34,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12704,2018-03-19,2088.0,10,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12705,2018-03-19,2088.0,14,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5407,12706,2018-03-19,2088.0,17.0,"[5.0, 14.0]","[4.0, 9.0, 18.75]","[3.0, 7.0, 12.0, 21.6]"
5408,12707,2019-03-25,2088.0,1,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
5408,12708,2019-03-25,2088.0,16,"[6.0, 16.0]","[4.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
